0,0,-70.1481,-121.5
0,0,-64.9519,-121.5
0,0,-59.7558,-121.5
0,0,-54.5596,-121.5
0,0,-49.3634,-121.5
0,0,-44.1673,-121.5
0,0,-38.9711,-121.5
0,0,-33.775,-121.5
0,0,-28.5788,-121.5
0,0,-23.3827,-121.5
0,0,-18.1865,-121.5
0,0,-12.9904,-121.5
0,0,-7.79423,-121.5
0,0,-2.59808,-121.5
0,0,2.59808,-121.5
0,0,7.79423,-121.5
0,0,12.9904,-121.5
0,0,18.1865,-121.5
0,0,23.3827,-121.5
0,0,28.5788,-121.5
0,0,33.775,-121.5
0,0,38.9711,-121.5
0,0,44.1673,-121.5
0,0,49.3634,-121.5
0,0,54.5596,-121.5
0,0,59.7558,-121.5
0,0,64.9519,-121.5
0,0,70.1481,-121.5
0,1,-72.7461,-117
0,1,-67.55,-117
0,1,-62.3538,-117
0,1,-57.1577,-117
0,1,-51.9615,-117
0,1,-46.7654,-117
0,1,-41.5692,-117
0,1,-36.3731,-117
0,1,-31.1769,-117
0,1,-25.9808,-117
0,1,-20.7846,-117
0,1,-15.5885,-117
0,1,-10.3923,-117
0,1,-5.19615,-117
0,1,7.16395e-15,-117
0,1,5.19615,-117
0,1,10.3923,-117
0,1,15.5885,-117
0,1,20.7846,-117
0,1,25.9808,-117
0,1,31.1769,-117
0,1,36.3731,-117
0,1,41.5692,-117
0,1,46.7654,-117
0,1,51.9615,-117
0,1,57.1577,-117
0,1,62.3538,-117
0,1,67.55,-117
0,1,72.7461,-117
0,2,-75.3442,-112.5
0,2,-70.1481,-112.5
0,2,-64.9519,-112.5
0,2,-59.7558,-112.5
0,2,-54.5596,-112.5
0,2,-49.3634,-112.5
0,2,-44.1673,-112.5
0,2,-38.9711,-112.5
0,2,-33.775,-112.5
0,2,-28.5788,-112.5
0,2,-23.3827,-112.5
0,2,-18.1865,-112.5
0,2,-12.9904,-112.5
0,2,-7.79423,-112.5
0,2,-2.59808,-112.5
0,2,2.59808,-112.5
0,2,7.79423,-112.5
0,2,12.9904,-112.5
0,2,18.1865,-112.5
0,2,23.3827,-112.5
0,2,28.5788,-112.5
0,2,33.775,-112.5
0,2,38.9711,-112.5
0,2,44.1673,-112.5
0,2,49.3634,-112.5
0,2,54.5596,-112.5
0,2,59.7558,-112.5
0,2,64.9519,-112.5
0,2,70.1481,-112.5
0,2,75.3442,-112.5
0,3,-77.9423,-108
0,3,-72.7461,-108
0,3,-67.55,-108
0,3,-62.3538,-108
0,3,-57.1577,-108
0,3,-51.9615,-108
0,3,-46.7654,-108
0,3,-41.5692,-108
0,3,-36.3731,-108
0,3,-31.1769,-108
0,3,-25.9808,-108
0,3,-20.7846,-108
0,3,-15.5885,-108
0,3,-10.3923,-108
0,3,-5.19615,-108
0,3,6.61287e-15,-108
0,3,5.19615,-108
0,3,10.3923,-108
0,3,15.5885,-108
0,3,20.7846,-108
0,3,25.9808,-108
0,3,31.1769,-108
0,3,36.3731,-108
0,3,41.5692,-108
0,3,46.7654,-108
0,3,51.9615,-108
0,3,57.1577,-108
0,3,62.3538,-108
0,3,67.55,-108
0,3,72.7461,-108
0,3,77.9423,-108
0,4,-80.5404,-103.5
0,4,-75.3442,-103.5
0,4,-70.1481,-103.5
0,4,-64.9519,-103.5
0,4,-59.7558,-103.5
0,4,-54.5596,-103.5
0,4,-49.3634,-103.5
0,4,-44.1673,-103.5
0,4,-38.9711,-103.5
0,4,-33.775,-103.5
0,4,-28.5788,-103.5
0,4,-23.3827,-103.5
0,4,-18.1865,-103.5
0,4,-12.9904,-103.5
0,4,-7.79423,-103.5
0,4,-2.59808,-103.5
0,4,2.59808,-103.5
0,4,7.79423,-103.5
0,4,12.9904,-103.5
0,4,18.1865,-103.5
0,4,23.3827,-103.5
0,4,28.5788,-103.5
0,4,33.775,-103.5
0,4,38.9711,-103.5
0,4,44.1673,-103.5
0,4,49.3634,-103.5
0,4,54.5596,-103.5
0,4,59.7558,-103.5
0,4,64.9519,-103.5
0,4,70.1481,-103.5
0,4,75.3442,-103.5
0,4,80.5404,-103.5
0,5,-83.1384,-99
0,5,-77.9423,-99
0,5,-72.7461,-99
0,5,-67.55,-99
0,5,-62.3538,-99
0,5,-57.1577,-99
0,5,-51.9615,-99
0,5,-46.7654,-99
0,5,-41.5692,-99
0,5,-36.3731,-99
0,5,-31.1769,-99
0,5,-25.9808,-99
0,5,-20.7846,-99
0,5,-15.5885,-99
0,5,-10.3923,-99
0,5,-5.19615,-99
0,5,6.0618e-15,-99
0,5,5.19615,-99
0,5,10.3923,-99
0,5,15.5885,-99
0,5,20.7846,-99
0,5,25.9808,-99
0,5,31.1769,-99
0,5,36.3731,-99
0,5,41.5692,-99
0,5,46.7654,-99
0,5,51.9615,-99
0,5,57.1577,-99
0,5,62.3538,-99
0,5,67.55,-99
0,5,72.7461,-99
0,5,77.9423,-99
0,5,83.1384,-99
0,6,-85.7365,-94.5
0,6,-80.5404,-94.5
0,6,-75.3442,-94.5
0,6,-70.1481,-94.5
0,6,-64.9519,-94.5
0,6,-59.7558,-94.5
0,6,-54.5596,-94.5
0,6,-49.3634,-94.5
0,6,-44.1673,-94.5
0,6,-38.9711,-94.5
0,6,-33.775,-94.5
0,6,-28.5788,-94.5
0,6,-23.3827,-94.5
0,6,-18.1865,-94.5
0,6,-12.9904,-94.5
0,6,-7.79423,-94.5
0,6,-2.59808,-94.5
0,6,2.59808,-94.5
0,6,7.79423,-94.5
0,6,12.9904,-94.5
0,6,18.1865,-94.5
0,6,23.3827,-94.5
0,6,28.5788,-94.5
0,6,33.775,-94.5
0,6,38.9711,-94.5
0,6,44.1673,-94.5
0,6,49.3634,-94.5
0,6,54.5596,-94.5
0,6,59.7558,-94.5
0,6,64.9519,-94.5
0,6,70.1481,-94.5
0,6,75.3442,-94.5
0,6,80.5404,-94.5
0,6,85.7365,-94.5
0,7,-88.3346,-90
0,7,-83.1384,-90
0,7,-77.9423,-90
0,7,-72.7461,-90
0,7,-67.55,-90
0,7,-62.3538,-90
0,7,-57.1577,-90
0,7,-51.9615,-90
0,7,-46.7654,-90
0,7,-41.5692,-90
0,7,-36.3731,-90
0,7,-31.1769,-90
0,7,-25.9808,-90
0,7,-20.7846,-90
0,7,-15.5885,-90
0,7,-10.3923,-90
0,7,-5.19615,-90
0,7,5.51073e-15,-90
0,7,5.19615,-90
0,7,10.3923,-90
0,7,15.5885,-90
0,7,20.7846,-90
0,7,25.9808,-90
0,7,31.1769,-90
0,7,36.3731,-90
0,7,41.5692,-90
0,7,46.7654,-90
0,7,51.9615,-90
0,7,57.1577,-90
0,7,62.3538,-90
0,7,67.55,-90
0,7,72.7461,-90
0,7,77.9423,-90
0,7,83.1384,-90
0,7,88.3346,-90
0,8,-90.9327,-85.5
0,8,-85.7365,-85.5
0,8,-80.5404,-85.5
0,8,-75.3442,-85.5
0,8,-70.1481,-85.5
0,8,-64.9519,-85.5
0,8,-59.7558,-85.5
0,8,-54.5596,-85.5
0,8,-49.3634,-85.5
0,8,-44.1673,-85.5
0,8,-38.9711,-85.5
0,8,-33.775,-85.5
0,8,-28.5788,-85.5
0,8,-23.3827,-85.5
0,8,-18.1865,-85.5
0,8,-12.9904,-85.5
0,8,-7.79423,-85.5
0,8,-2.59808,-85.5
0,8,2.59808,-85.5
0,8,7.79423,-85.5
0,8,12.9904,-85.5
0,8,18.1865,-85.5
0,8,23.3827,-85.5
0,8,28.5788,-85.5
0,8,33.775,-85.5
0,8,38.9711,-85.5
0,8,44.1673,-85.5
0,8,49.3634,-85.5
0,8,54.5596,-85.5
0,8,59.7558,-85.5
0,8,64.9519,-85.5
0,8,70.1481,-85.5
0,8,75.3442,-85.5
0,8,80.5404,-85.5
0,8,85.7365,-85.5
0,8,90.9327,-85.5
0,9,-93.5307,-81
0,9,-88.3346,-81
0,9,-83.1384,-81
0,9,-77.9423,-81
0,9,-72.7461,-81
0,9,-67.55,-81
0,9,-62.3538,-81
0,9,-57.1577,-81
0,9,-51.9615,-81
0,9,-46.7654,-81
0,9,-41.5692,-81
0,9,-36.3731,-81
0,9,-31.1769,-81
0,9,-25.9808,-81
0,9,-20.7846,-81
0,9,-15.5885,-81
0,9,-10.3923,-81
0,9,-5.19615,-81
0,9,4.95966e-15,-81
0,9,5.19615,-81
0,9,10.3923,-81
0,9,15.5885,-81
0,9,20.7846,-81
0,9,25.9808,-81
0,9,31.1769,-81
0,9,36.3731,-81
0,9,41.5692,-81
0,9,46.7654,-81
0,9,51.9615,-81
0,9,57.1577,-81
0,9,62.3538,-81
0,9,67.55,-81
0,9,72.7461,-81
0,9,77.9423,-81
0,9,83.1384,-81
0,9,88.3346,-81
0,9,93.5307,-81
0,10,-96.1288,-76.5
0,10,-90.9327,-76.5
0,10,-85.7365,-76.5
0,10,-80.5404,-76.5
0,10,-75.3442,-76.5
0,10,-70.1481,-76.5
0,10,-64.9519,-76.5
0,10,-59.7558,-76.5
0,10,-54.5596,-76.5
0,10,-49.3634,-76.5
0,10,-44.1673,-76.5
0,10,-38.9711,-76.5
0,10,-33.775,-76.5
0,10,-28.5788,-76.5
0,10,-23.3827,-76.5
0,10,-18.1865,-76.5
0,10,-12.9904,-76.5
0,10,-7.79423,-76.5
0,10,-2.59808,-76.5
0,10,2.59808,-76.5
0,10,7.79423,-76.5
0,10,12.9904,-76.5
0,10,18.1865,-76.5
0,10,23.3827,-76.5
0,10,28.5788,-76.5
0,10,33.775,-76.5
0,10,38.9711,-76.5
0,10,44.1673,-76.5
0,10,49.3634,-76.5
0,10,54.5596,-76.5
0,10,59.7558,-76.5
0,10,64.9519,-76.5
0,10,70.1481,-76.5
0,10,75.3442,-76.5
0,10,80.5404,-76.5
0,10,85.7365,-76.5
0,10,90.9327,-76.5
0,10,96.1288,-76.5
0,11,-98.7269,-72
0,11,-93.5307,-72
0,11,-88.3346,-72
0,11,-83.1384,-72
0,11,-77.9423,-72
0,11,-72.7461,-72
0,11,-67.55,-72
0,11,-62.3538,-72
0,11,-57.1577,-72
0,11,-51.9615,-72
0,11,-46.7654,-72
0,11,-41.5692,-72
0,11,-36.3731,-72
0,11,-31.1769,-72
0,11,-25.9808,-72
0,11,-20.7846,-72
0,11,-15.5885,-72
0,11,-10.3923,-72
0,11,-5.19615,-72
0,11,4.40858e-15,-72
0,11,5.19615,-72
0,11,10.3923,-72
0,11,15.5885,-72
0,11,20.7846,-72
0,11,25.9808,-72
0,11,31.1769,-72
0,11,36.3731,-72
0,11,41.5692,-72
0,11,46.7654,-72
0,11,51.9615,-72
0,11,57.1577,-72
0,11,62.3538,-72
0,11,67.55,-72
0,11,72.7461,-72
0,11,77.9423,-72
0,11,83.1384,-72
0,11,88.3346,-72
0,11,93.5307,-72
0,11,98.7269,-72
0,12,-101.325,-67.5
0,12,-96.1288,-67.5
0,12,-90.9327,-67.5
0,12,-85.7365,-67.5
0,12,-80.5404,-67.5
0,12,-75.3442,-67.5
0,12,-70.1481,-67.5
0,12,-64.9519,-67.5
0,12,-59.7558,-67.5
0,12,-54.5596,-67.5
0,12,-49.3634,-67.5
0,12,-44.1673,-67.5
0,12,-38.9711,-67.5
0,12,-33.775,-67.5
0,12,-28.5788,-67.5
0,12,-23.3827,-67.5
0,12,-18.1865,-67.5
0,12,-12.9904,-67.5
